timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1644156000,Feb 06 2022 - 2:00pm,complete,N/A,Bologna,Empoli,Francesco Cosso,24,1.45,1.73,1.47,1.26,0,0,0,0,0,0,"","",3,5,2,0,4,0,2,0,2,2,13,15,3,0,10,15,10,15,60,40,1.54,1.71,1.40,1.25,2.91,50,78,45,32,23,27,64,45,91,10.73,5.46,1.94,3.35,3.16,1.20,1.60,2.60,4.50,1.57,2.25,Stadio Renato Dall'Ara (Bologna)
1644156000,Feb 06 2022 - 2:00pm,complete,N/A,Sampdoria,Sassuolo,Fabio Maresca,24,0.75,1.45,1.11,1.37,4,0,4,2,2,0,"5,7,63,90'1","",3,9,2,0,2,0,1,1,1,1,11,27,7,10,4,17,15,16,39,61,1.52,1.72,1.34,2.87,3.67,92,96,87,57,18,57,96,49,92,8.44,6.08,2.57,3.21,2.34,1.19,1.58,2.50,4.50,1.53,2.38,Stadio Comunale Luigi Ferraris (Genova)
1644156000,Feb 06 2022 - 2:00pm,complete,N/A,Venezia,Napoli,Maurizio Mariani,24,0.82,2.18,0.74,2.26,0,2,2,0,0,0,"","59,90'10",2,6,2,1,2,0,0,3,0,2,8,17,4,6,4,11,12,11,34,66,1.30,1.66,1.02,1.95,2.87,59,82,55,32,14,32,82,55,87,7.00,5.18,4.74,3.98,1.51,1.20,1.67,2.21,4.75,1.80,1.95,Stadio Pierluigi Penzo (Venezia)
1644166800,Feb 06 2022 - 5:00pm,complete,N/A,Udinese,Torino,Antonio Rapuano,24,1.10,0.80,1.32,1.11,2,0,2,0,0,0,"90'3,90'7","",8,3,3,0,4,1,1,2,1,4,14,6,5,2,9,4,12,21,41,59,1.56,1.52,1.49,0.74,2.35,50,60,35,20,10,25,70,35,75,8.30,5.40,2.70,3.20,2.60,1.36,1.85,3.75,7.50,1.80,1.95,Dacia Arena (Udine)
1644176700,Feb 06 2022 - 7:45pm,complete,N/A,Juventus,Hellas Verona,Luca Massimi,24,1.82,1.18,1.84,1.21,2,0,2,1,1,0,"13,61","",6,5,1,0,1,0,0,1,1,0,12,14,9,2,3,12,11,11,47,53,1.74,1.55,1.68,1.61,2.87,59,73,41,32,23,27,87,37,78,9.18,5.09,1.50,4.20,5.75,1.24,1.70,2.90,5.50,1.80,1.95,Allianz Stadium (Torino)
1644263100,Feb 07 2022 - 7:45pm,complete,N/A,Salernitana,Spezia,Paolo Valeri,24,0.40,1.08,0.79,0.95,2,2,4,4,2,2,"3,16","12,30",5,6,3,0,3,0,1,2,1,2,10,14,6,4,4,10,12,19,57,43,1.23,1.32,1.45,1.42,3.12,35,77,59,37,19,42,80,40,87,9.90,4.37,3.13,3.64,2.37,1.30,1.83,3.36,5.75,1.70,2.05,Stadio Arechi (Salerno)
1644674400,Feb 12 2022 - 2:00pm,complete,N/A,Lazio,Bologna,Marco Piccinini,25,2.00,1.00,1.89,0.95,3,0,3,1,1,0,"13,53,63","",5,3,2,0,2,0,1,1,2,0,12,12,8,3,4,9,13,16,56,44,1.82,1.47,1.56,1.32,3.55,64,82,73,41,27,45,69,60,91,9.54,5.00,1.75,3.99,4.24,1.23,1.70,2.75,4.95,1.75,2.00,Stadio Olimpico (Roma)
1644685200,Feb 12 2022 - 5:00pm,complete,N/A,Napoli,Inter Milan,Daniele Doveri,25,2.08,2.18,1.89,2.05,1,1,2,1,1,0,"7","47",4,2,1,0,1,0,1,0,0,1,15,7,5,3,10,4,7,14,48,52,2.27,1.98,1.44,1.03,2.75,44,79,53,35,13,39,83,39,74,12.93,3.77,2.80,3.60,2.47,1.29,1.67,3.06,5.25,1.67,2.10,Stadio Diego Armando Maradona (Napoli)
1644695100,Feb 12 2022 - 7:45pm,complete,N/A,Torino,Venezia,Antonio Giua,25,2.00,0.82,1.53,0.68,1,2,3,2,1,1,"5","38,46",8,4,2,0,3,1,0,2,1,3,16,8,4,4,12,4,14,12,67,33,1.70,1.12,1.73,1.02,2.64,52,83,56,26,4,26,74,57,92,6.45,5.27,1.49,4.50,6.70,1.30,1.87,3.31,5.75,2.00,1.75,Stadio Olimpico Grande Torino (Torino)
1644751800,Feb 13 2022 - 11:30am,complete,N/A,AC Milan,Sampdoria,Daniele Chiffi,25,1.92,1.00,2.11,0.79,1,0,1,1,1,0,"8","",4,0,3,0,1,0,2,1,1,0,17,7,8,2,9,5,13,11,50,50,1.93,1.30,2.01,0.77,2.61,48,74,49,35,13,39,78,40,57,9.86,4.58,1.33,4.75,8.00,1.20,1.58,2.50,4.33,1.91,1.91,Stadio Giuseppe Meazza (Milano)
1644760800,Feb 13 2022 - 2:00pm,complete,N/A,Empoli,Cagliari,Federico Dionisi,25,0.83,0.75,0.89,0.79,1,1,2,1,1,0,"38","84",6,4,1,0,2,0,1,0,1,1,14,16,5,5,9,11,15,14,46,54,1.78,1.05,1.50,1.73,3.54,63,92,75,50,25,38,84,67,84,7.66,5.00,1.85,3.90,3.60,1.18,1.58,2.35,4.00,1.57,2.25,Stadio Carlo Castellani (Empoli)
1644760800,Feb 13 2022 - 2:00pm,complete,N/A,Genoa,Salernitana,Marco Di Bello,25,0.45,0.64,0.89,0.84,1,1,2,2,1,1,"32","45'1",5,4,3,0,2,0,0,3,0,2,18,13,7,5,11,8,18,10,50,50,1.36,1.23,2.09,1.48,2.77,50,78,64,32,14,23,64,59,78,9.09,5.00,1.75,3.60,4.50,1.30,1.95,3.20,6.25,1.91,1.91,Stadio Comunale Luigi Ferraris (Genova)
1644760800,Feb 13 2022 - 2:00pm,complete,N/A,Hellas Verona,Udinese,Andrea Colombo,25,1.67,0.91,1.58,1.16,4,0,4,2,2,0,"2,31,66,84","",2,7,3,0,1,0,0,3,0,1,8,24,5,6,3,18,17,7,43,57,1.74,1.47,1.07,2.34,3.17,64,83,64,39,22,35,74,57,87,10.75,5.42,1.80,3.60,4.20,1.33,1.85,3.43,6.00,1.80,1.95,Stadio Marc'Antonio Bentegodi (Verona)
1644771600,Feb 13 2022 - 5:00pm,complete,N/A,Sassuolo,Roma,Marco Guida,25,1.08,1.36,1.26,1.42,2,2,4,1,0,1,"47,73","45'1,90'4",4,3,3,1,2,0,3,1,1,1,13,14,5,9,8,5,13,13,46,54,1.84,2.03,1.51,2.01,3.28,66,79,70,49,27,39,70,66,87,12.83,5.60,3.01,3.55,2.05,1.17,1.50,2.35,4.00,1.53,2.38,MAPEI Stadium - Città del Tricolore (Reggio nell'Emilia)
1644781500,Feb 13 2022 - 7:45pm,complete,N/A,Atalanta,Juventus,Maurizio Mariani,25,1.18,1.83,1.05,1.84,1,1,2,0,0,0,"76","90'2",8,8,2,0,3,0,2,0,2,1,22,16,4,8,18,8,13,9,53,47,1.91,1.59,2.10,1.99,3.01,66,83,58,35,22,44,74,53,83,10.07,3.65,2.46,3.41,2.50,1.24,1.75,2.80,5.00,1.67,2.10,Gewiss Stadium (Bergamo)
1644867900,Feb 14 2022 - 7:45pm,complete,N/A,Spezia,Fiorentina,Matteo Marchetti,25,1.09,1.17,0.95,1.11,1,2,3,1,0,1,"74","42,89",4,8,2,0,1,0,0,2,0,1,10,23,2,5,8,18,17,10,33,67,1.36,1.40,0.93,2.17,2.43,61,66,48,22,9,13,43,57,92,8.74,5.89,3.90,3.60,1.91,1.24,1.70,2.70,5.00,1.62,2.20,Stadio Alberto Picco (La Spezia)
1645213500,Feb 18 2022 - 7:45pm,complete,N/A,Juventus,Torino,Davide Massa,26,1.92,0.73,1.84,1.11,1,1,2,1,1,0,"13","62",7,9,1,0,2,0,0,1,0,2,13,11,4,4,9,7,16,19,46,54,1.74,1.45,1.33,1.45,1.82,35,56,18,4,4,9,74,22,74,9.27,5.18,1.68,4.00,4.90,1.33,1.90,3.60,7.00,2.00,1.75,Allianz Stadium (Torino)
1645279200,Feb 19 2022 - 2:00pm,complete,N/A,Sampdoria,Empoli,Antonio Rapuano,26,0.92,1.67,1.11,1.26,2,0,2,2,2,0,"14,29","",3,6,4,0,2,0,2,2,2,0,9,12,4,3,5,9,15,12,42,58,1.50,1.67,1.05,1.46,3.07,68,84,64,40,13,44,80,44,88,9.08,5.83,2.24,3.48,2.99,1.22,1.67,2.75,5.00,1.57,2.25,Stadio Comunale Luigi Ferraris (Genova)
1645290000,Feb 19 2022 - 5:00pm,complete,N/A,Roma,Hellas Verona,Luca Pairetto,26,1.85,1.08,1.89,1.21,2,2,4,2,0,2,"65,84","5,20",4,2,3,0,2,0,2,1,1,1,8,7,3,5,5,2,1,0,57,43,1.79,1.55,1.07,1.12,2.91,57,73,48,33,21,29,80,44,69,9.79,5.75,1.82,3.50,3.40,1.24,1.68,2.85,5.00,1.67,2.10,Stadio Olimpico (Roma)
1645299900,Feb 19 2022 - 7:45pm,complete,N/A,Salernitana,AC Milan,Michael Fabbri,26,0.45,2.42,0.79,2.42,2,2,4,2,1,1,"29,72","5,77",4,7,2,0,4,0,0,2,1,3,9,14,4,6,5,8,14,12,39,61,1.25,1.79,1.04,1.76,3.34,51,83,65,39,26,49,78,47,87,9.53,4.49,9.00,4.90,1.33,1.19,1.64,2.30,4.50,1.95,1.80,Stadio Arechi (Salerno)
1645356600,Feb 20 2022 - 11:30am,complete,N/A,Fiorentina,Atalanta,Daniele Doveri,26,2.00,2.50,2.16,2.05,1,0,1,0,0,0,"56","",2,1,2,0,5,0,1,1,3,2,7,9,3,3,4,6,17,20,50,50,1.97,1.79,0.84,1.01,3.54,61,84,84,49,22,57,83,53,79,9.81,4.67,2.95,3.00,2.40,1.21,1.61,2.64,4.64,1.53,2.38,Stadio Artemio Franchi (Firenze)
1645365600,Feb 20 2022 - 2:00pm,complete,N/A,Venezia,Genoa,Daniele Orsato,26,0.75,0.69,0.74,0.58,1,1,2,2,1,1,"13","29",6,5,2,0,2,0,1,1,1,1,17,12,5,2,12,10,14,16,46,54,1.28,1.12,1.94,1.32,3.00,61,85,52,40,20,24,73,65,89,6.31,6.10,2.55,3.15,2.60,1.35,1.90,3.75,7.50,1.80,1.95,Stadio Pierluigi Penzo (Venezia)
1645376400,Feb 20 2022 - 5:00pm,complete,N/A,Inter Milan,Sassuolo,Francesco Fourneau,26,2.42,1.33,2.37,1.37,0,2,2,2,0,2,"","8,26",8,3,1,0,2,0,0,1,0,2,32,15,10,6,22,9,12,12,58,42,2.26,1.81,3.31,1.52,3.63,75,96,80,55,21,54,96,54,92,10.92,4.50,1.25,6.10,10.00,1.11,1.35,1.90,3.10,1.67,2.10,Stadio Giuseppe Meazza (Milano)
1645386300,Feb 20 2022 - 7:45pm,complete,N/A,Udinese,Lazio,Luca Massimi,26,1.27,1.31,1.32,1.47,1,1,2,2,1,1,"5","45",2,12,3,0,2,0,2,1,0,2,13,11,3,3,10,8,22,9,40,60,1.55,1.23,1.37,1.18,3.19,59,91,65,41,13,53,79,51,87,7.19,5.83,3.30,3.35,2.16,1.30,1.85,3.40,6.50,1.67,2.10,Dacia Arena (Udine)
1645466400,Feb 21 2022 - 6:00pm,complete,N/A,Cagliari,Napoli,Maurizio Mariani,26,0.92,2.25,0.79,2.26,1,1,2,0,0,0,"58","87",3,6,1,0,2,0,1,0,1,1,16,8,7,4,9,4,17,22,47,53,1.48,1.68,1.77,1.07,2.79,63,88,54,33,8,25,67,59,88,8.83,4.58,4.98,4.38,1.61,1.22,1.57,2.22,5.00,1.80,1.95,Unipol Domus (Cagliari)
1645473600,Feb 21 2022 - 8:00pm,complete,N/A,Bologna,Spezia,Livio Marinelli,26,1.42,1.08,1.47,0.95,2,1,3,2,1,1,"40,84","11",11,0,1,0,1,0,1,0,1,0,20,7,8,3,12,4,7,13,61,39,1.53,1.33,2.25,0.82,3.03,44,76,56,36,20,32,75,44,80,10.12,5.36,1.71,4.07,4.55,1.28,1.64,3.20,6.00,1.80,1.95,Stadio Renato Dall'Ara (Bologna)
1645811400,Feb 25 2022 - 5:50pm,complete,N/A,AC Milan,Udinese,Matteo Marchetti,27,2.00,0.83,2.11,1.16,1,1,2,1,1,0,"29","66",5,4,2,0,4,0,0,2,1,3,12,11,5,7,7,4,13,17,62,38,1.94,1.54,1.48,1.49,2.77,44,72,44,37,16,40,76,45,65,10.55,4.60,1.50,4.33,6.50,1.25,1.72,2.80,5.00,1.95,1.80,Stadio Giuseppe Meazza (Milano)
1645819500,Feb 25 2022 - 8:05pm,complete,N/A,Genoa,Inter Milan,Daniele Chiffi,27,0.50,2.08,0.89,2.05,0,0,0,0,0,0,"","",0,14,1,0,1,0,0,1,0,1,8,21,2,4,6,17,11,9,28,72,1.42,1.90,0.89,1.99,2.63,54,80,54,34,8,29,75,42,67,11.08,4.75,10.00,5.00,1.30,1.19,1.58,2.50,4.50,1.95,1.80,Stadio Comunale Luigi Ferraris (Genova)
1645884300,Feb 26 2022 - 2:05pm,complete,N/A,Salernitana,Bologna,Giovanni Ayroldi,27,0.50,0.92,0.79,0.95,1,1,2,1,0,1,"72","43",6,1,2,0,3,0,1,1,0,3,17,10,5,4,12,6,13,25,56,44,1.23,1.46,1.86,1.17,3.08,46,79,67,34,17,50,63,46,88,9.58,4.75,3.48,3.58,2.12,1.27,1.81,2.90,5.50,1.67,2.10,Stadio Arechi (Salerno)
1645895100,Feb 26 2022 - 5:05pm,complete,N/A,Empoli,Juventus,Fabio Maresca,27,0.85,1.77,0.89,1.84,2,3,5,3,1,2,"39,76","32,45'2,66",7,3,2,0,0,0,0,2,0,0,12,13,4,6,8,7,16,8,53,47,1.76,1.62,1.51,1.43,3.42,74,93,62,43,27,39,85,58,92,10.16,3.84,5.70,4.00,1.60,1.25,1.78,2.75,5.00,1.75,2.00,Stadio Carlo Castellani (Empoli)
1645905000,Feb 26 2022 - 7:50pm,complete,N/A,Sassuolo,Fiorentina,Alessandro Prontera,27,1.08,1.31,1.26,1.11,2,1,3,1,1,0,"19,90'4","88",6,10,1,0,1,1,0,1,0,2,17,16,7,6,10,10,12,12,50,50,1.82,1.46,1.80,1.90,2.73,66,73,62,31,8,23,66,58,89,10.92,5.54,2.75,3.70,2.46,1.20,1.56,2.45,4.15,1.50,2.50,MAPEI Stadium - Città del Tricolore (Reggio nell'Emilia)
1645961700,Feb 27 2022 - 11:35am,complete,N/A,Torino,Cagliari,Manuel Volpi,27,1.85,0.77,1.53,0.79,1,2,3,1,0,1,"54","21,62",4,3,2,0,4,0,0,2,1,3,16,12,7,7,9,5,16,20,57,43,1.71,1.10,1.80,1.51,2.81,54,85,62,31,8,27,81,50,85,6.54,4.92,1.44,4.25,5.75,1.30,1.88,3.20,6.00,1.95,1.80,Stadio Olimpico Grande Torino (Torino)
1645970700,Feb 27 2022 - 2:05pm,complete,N/A,Hellas Verona,Venezia,Juan Luca Sacchi,27,1.77,1.00,1.58,0.68,3,1,4,0,0,0,"54,63,88","81",5,5,0,0,1,0,0,0,0,1,20,10,12,4,8,6,13,10,57,43,1.69,1.11,2.54,1.17,2.90,64,88,68,32,12,40,76,52,92,8.04,5.88,1.46,4.15,5.75,1.22,1.77,2.75,5.00,1.75,2.00,Stadio Marc'Antonio Bentegodi (Verona)
1645981500,Feb 27 2022 - 5:05pm,complete,N/A,Spezia,Roma,Michael Fabbri,27,1.00,1.33,0.95,1.42,0,1,1,0,0,0,"","90'9",1,8,4,1,3,0,3,2,1,2,10,36,4,12,6,24,13,11,35,65,1.33,2.02,1.07,3.57,3.09,67,75,63,42,25,25,54,71,92,10.41,5.75,4.90,4.00,1.72,1.26,1.76,3.00,5.50,1.75,2.00,Stadio Alberto Picco (La Spezia)
1645991400,Feb 27 2022 - 7:50pm,complete,N/A,Lazio,Napoli,Marco Di Bello,27,2.08,2.15,1.89,2.26,1,2,3,0,0,0,"88","62,90'4",1,5,3,0,2,0,0,3,0,2,14,17,9,9,5,8,13,14,46,54,1.80,1.64,1.83,2.01,3.23,52,80,61,45,21,37,73,61,89,9.23,4.00,2.80,3.50,2.50,1.30,1.79,3.40,6.50,1.70,2.05,Stadio Olimpico (Roma)
1646077800,Feb 28 2022 - 7:50pm,complete,N/A,Atalanta,Sampdoria,Simone Sozza,27,1.17,0.92,1.05,0.79,4,0,4,2,2,0,"6,29,61,86","",8,1,1,0,2,0,0,1,0,2,20,9,10,3,10,6,16,9,56,44,1.93,1.26,2.59,0.94,2.84,59,75,59,38,17,38,67,63,67,10.00,4.58,1.44,4.50,7.50,1.20,1.67,2.55,4.50,1.91,1.91,Gewiss Stadium (Bergamo)
1646423100,Mar 04 2022 - 7:45pm,complete,N/A,Inter Milan,Salernitana,Livio Marinelli,28,2.23,0.67,2.37,0.84,5,0,5,2,2,0,"22,40,56,64,69","",10,3,2,0,1,0,2,0,1,0,25,12,13,3,12,9,11,7,60,40,2.34,1.25,2.86,1.15,3.16,56,92,65,36,16,44,84,57,84,10.21,3.96,1.17,7.00,16.01,1.12,1.43,2.18,3.40,2.25,1.58,Stadio Giuseppe Meazza (Milano)
1646488800,Mar 05 2022 - 2:00pm,complete,N/A,Udinese,Sampdoria,Massimiliano Irrati,28,1.25,0.85,1.32,0.79,2,1,3,3,2,1,"3,12","13",11,4,5,0,2,0,1,4,0,2,19,10,6,5,13,5,20,14,42,58,1.54,1.23,2.15,1.22,2.77,48,76,48,36,13,37,76,52,69,7.85,5.19,1.93,3.68,4.14,1.30,2.00,3.40,6.50,1.75,2.00,Dacia Arena (Udine)
1646499600,Mar 05 2022 - 5:00pm,complete,N/A,Roma,Atalanta,Davide Massa,28,1.79,2.31,1.89,2.05,1,0,1,1,1,0,"32","",6,3,5,1,3,1,2,4,0,4,16,8,6,4,10,4,17,16,35,65,1.74,1.73,1.67,1.32,2.64,53,63,53,30,15,38,74,37,63,10.13,5.78,2.30,3.50,2.80,1.25,1.65,2.90,5.50,1.62,2.20,Stadio Olimpico (Roma)
1646509500,Mar 05 2022 - 7:45pm,complete,N/A,Cagliari,Lazio,Fabio Maresca,28,0.92,1.29,0.79,1.47,0,3,3,2,0,2,"","19,42,62",7,6,3,0,1,1,1,2,0,2,17,16,4,7,13,9,10,13,45,55,1.50,1.22,1.75,1.90,3.11,75,100,67,37,8,43,74,56,89,8.26,5.75,3.85,3.45,1.90,1.28,1.80,3.10,6.00,1.75,2.00,Unipol Domus (Cagliari)
1646566200,Mar 06 2022 - 11:30am,complete,N/A,Genoa,Empoli,Gianluca Aureliano,28,0.54,1.54,0.89,1.26,0,0,0,0,0,0,"","",7,2,4,0,3,0,2,2,2,1,18,9,8,3,10,6,15,19,53,47,1.38,1.65,2.31,1.06,2.39,50,70,42,23,12,27,62,38,66,9.93,5.23,2.50,3.40,2.80,1.28,1.75,3.10,6.00,1.62,2.20,Stadio Comunale Luigi Ferraris (Genova)
1646575200,Mar 06 2022 - 2:00pm,complete,N/A,Bologna,Torino,Luca Massimi,28,1.54,0.75,1.47,1.11,0,0,0,0,0,0,"","",5,7,3,0,3,0,1,2,1,2,8,16,2,4,6,12,23,16,51,49,1.58,1.45,0.87,1.58,2.18,40,60,32,16,12,20,56,32,80,10.59,5.62,2.90,3.25,2.55,1.33,1.86,3.25,6.50,1.75,2.00,Stadio Renato Dall'Ara (Bologna)
1646575200,Mar 06 2022 - 2:00pm,complete,N/A,Fiorentina,Hellas Verona,Gianluca Manganiello,28,2.08,1.08,2.16,1.21,1,1,2,2,1,1,"10","20",4,2,0,0,4,0,0,0,1,3,8,5,3,3,5,2,15,15,51,49,1.87,1.52,0.96,0.86,3.69,64,89,77,52,24,48,84,61,89,8.65,4.77,2.00,3.65,3.55,1.25,1.61,2.75,5.00,1.67,2.10,Stadio Artemio Franchi (Firenze)
1646575200,Mar 06 2022 - 2:00pm,complete,N/A,Venezia,Sassuolo,Luca Pairetto,28,0.77,1.46,0.74,1.37,1,4,5,4,1,3,"34","2,17,29,71",8,6,4,0,1,0,3,1,1,0,18,17,8,12,10,5,18,15,45,55,1.33,1.79,2.07,2.20,3.35,77,96,66,43,19,47,93,58,85,7.85,6.00,3.15,3.55,2.20,1.21,1.90,2.55,4.40,1.53,2.38,Stadio Pierluigi Penzo (Venezia)
1646586000,Mar 06 2022 - 5:00pm,complete,N/A,Juventus,Spezia,Francesco Fourneau,28,1.85,1.00,1.84,0.95,1,0,1,1,1,0,"21","",4,4,3,0,2,0,0,3,0,2,10,10,4,5,6,5,14,12,56,44,1.71,1.29,1.23,1.25,2.68,48,78,43,22,11,26,96,29,78,9.44,4.49,1.25,5.75,11.62,1.21,1.62,2.65,4.95,2.25,1.57,Allianz Stadium (Torino)
1646595900,Mar 06 2022 - 7:45pm,complete,N/A,Napoli,AC Milan,Daniele Orsato,28,2.00,2.31,1.89,2.42,0,1,1,0,0,0,"","49",6,7,4,0,4,0,2,2,1,3,10,12,3,10,7,2,7,15,60,40,2.20,1.79,1.26,1.78,3.08,58,81,58,31,23,42,85,50,85,10.92,4.23,2.14,3.30,3.45,1.32,1.95,3.30,6.25,1.75,2.00,Stadio Diego Armando Maradona (Napoli)
1647093600,Mar 12 2022 - 2:00pm,complete,N/A,Salernitana,Sassuolo,Luca Massimi,29,0.54,1.57,0.79,1.37,2,2,4,3,1,2,"8,81","20,30",5,5,2,0,3,1,0,2,1,3,15,21,6,9,9,12,14,15,47,53,1.28,1.82,1.70,2.27,3.43,62,89,70,55,22,59,85,41,86,9.95,4.56,3.75,3.90,1.93,1.19,1.70,2.19,4.33,1.57,2.25,Stadio Arechi (Salerno)
1647093600,Mar 12 2022 - 2:00pm,complete,N/A,Spezia,Cagliari,Daniele Orsato,29,0.92,0.93,0.95,0.79,2,0,2,0,0,0,"55,74","",8,7,1,0,4,0,0,1,2,2,14,12,9,2,5,10,10,18,43,57,1.31,1.13,1.83,1.31,2.51,56,74,52,22,8,15,55,56,90,5.91,5.77,2.41,3.55,2.92,1.33,1.98,3.50,6.50,1.75,2.00,Stadio Alberto Picco (La Spezia)
1647104400,Mar 12 2022 - 5:00pm,complete,N/A,Sampdoria,Juventus,Paolo Valeri,29,1.07,1.86,1.11,1.84,1,3,4,2,0,2,"84","23,34,88",9,0,0,0,2,0,0,0,0,2,19,8,6,5,13,3,7,15,49,51,1.47,1.60,2.20,1.13,3.11,68,90,61,40,14,50,86,43,90,8.43,4.86,5.67,3.78,1.70,1.28,1.83,3.10,6.00,1.80,1.95,Stadio Comunale Luigi Ferraris (Genova)
1647114300,Mar 12 2022 - 7:45pm,complete,N/A,AC Milan,Empoli,Daniele Chiffi,29,1.93,1.50,2.11,1.26,1,0,1,1,1,0,"19","",5,4,1,0,0,0,0,1,0,0,16,6,8,3,8,3,6,12,53,47,1.91,1.61,1.96,0.90,2.43,50,71,36,25,14,36,75,29,61,10.22,4.58,1.37,5.60,9.20,1.20,1.65,2.30,4.75,2.00,1.75,Stadio Giuseppe Meazza (Milano)
1647171000,Mar 13 2022 - 11:30am,complete,N/A,Fiorentina,Bologna,Juan Luca Sacchi,29,2.00,0.92,2.16,0.95,1,0,1,0,0,0,"70","",9,1,1,0,4,1,0,1,2,3,16,5,5,0,11,5,9,16,61,39,1.80,1.44,2.00,0.48,3.31,58,89,77,31,15,46,74,58,89,8.54,4.77,1.65,3.75,5.00,1.22,1.75,2.80,5.00,1.75,2.00,Stadio Artemio Franchi (Firenze)
1647180000,Mar 13 2022 - 2:00pm,complete,N/A,Hellas Verona,Napoli,Daniele Doveri,29,1.86,2.21,1.58,2.26,1,2,3,1,0,1,"77","14,71",3,5,4,2,0,0,0,6,0,0,9,14,2,6,7,8,19,9,49,51,1.75,1.66,1.02,1.66,3.00,65,86,68,40,14,36,68,57,90,9.64,4.29,3.50,3.65,1.95,1.30,1.70,3.30,6.50,1.75,2.00,Stadio Marc'Antonio Bentegodi (Verona)
1647190800,Mar 13 2022 - 5:00pm,complete,N/A,Atalanta,Genoa,Rosario Abisso,29,1.31,0.71,1.05,0.58,0,0,0,0,0,0,"","",4,3,2,0,0,0,1,1,0,0,11,14,3,4,8,10,13,18,58,42,1.98,1.14,1.33,1.44,3.08,63,82,60,48,22,42,63,67,78,9.51,4.56,1.35,4.90,9.50,1.23,1.73,2.88,5.10,2.20,1.62,Gewiss Stadium (Bergamo)
1647190800,Mar 13 2022 - 5:00pm,complete,N/A,Udinese,Roma,Marco Di Bello,29,1.38,1.46,1.32,1.42,1,1,2,1,1,0,"15","90'4",6,4,3,0,2,0,1,2,0,2,12,11,6,3,6,8,16,12,36,64,1.58,2.14,1.60,1.15,3.23,62,81,58,47,27,42,73,58,77,11.31,5.84,3.25,3.25,2.28,1.33,2.04,3.60,7.00,1.75,2.00,Dacia Arena (Udine)
1647200700,Mar 13 2022 - 7:45pm,complete,N/A,Torino,Inter Milan,Marco Guida,29,1.71,2.00,1.53,2.05,1,1,2,1,1,0,"12","90'3",3,4,1,0,5,0,0,1,1,4,13,15,5,8,8,7,15,17,44,56,1.71,1.91,1.46,1.85,2.81,59,86,63,34,8,30,86,48,81,10.75,4.08,4.75,3.75,1.74,1.26,1.79,3.10,5.50,1.80,1.95,Stadio Olimpico Grande Torino (Torino)
1647287100,Mar 14 2022 - 7:45pm,complete,N/A,Lazio,Venezia,Gianluca Manganiello,29,1.92,0.92,1.89,0.68,1,0,1,0,0,0,"58","",8,4,1,0,1,0,1,0,1,0,12,9,3,4,9,5,11,13,66,34,1.80,1.12,1.44,1.04,3.20,58,85,66,39,16,35,70,62,92,7.54,5.31,1.38,5.05,8.40,1.18,1.55,2.45,4.35,1.95,1.80,Stadio Olimpico (Roma)
1647625500,Mar 18 2022 - 5:45pm,complete,N/A,Sassuolo,Spezia,Manuel Volpi,30,1.21,0.93,1.26,0.95,4,1,5,2,1,1,"17,48,78,81","36",6,2,2,0,3,0,2,0,1,2,16,8,8,3,8,5,14,16,58,42,1.82,1.29,2.02,0.93,3.07,62,80,69,35,10,35,86,52,83,10.06,4.89,1.55,4.40,5.20,1.18,1.52,2.30,4.20,1.62,2.20,MAPEI Stadium - Città del Tricolore (Reggio nell'Emilia)
1647633600,Mar 18 2022 - 8:00pm,complete,N/A,Genoa,Torino,Maurizio Mariani,30,0.57,0.77,0.89,1.11,1,0,1,1,1,0,"14","",2,3,2,1,3,0,2,1,0,3,8,11,3,5,5,6,13,17,25,75,1.44,1.46,0.86,1.51,1.77,41,52,29,11,4,15,52,30,60,9.85,5.65,3.20,3.40,2.15,1.44,2.25,4.50,9.50,1.95,1.80,Stadio Comunale Luigi Ferraris (Genova)
